date_created_utc,C1_id,C1_legacy,C1_battery_mv,C1_upper_chameleon_ohms,C1_lower_chameleon_ohms,C1_upper_temperature_celcius,C1_lower_temperature_celcius,C1_smt_vwc_raw,C1_smt_temperature_raw,C1_upper_chameleon_centibar,C1_lower_chameleon_centibar,C1_smt_vwc_percentage,C1_smt_temperature_celcius,C1_upper_chameleon_raw_channel_a,C1_upper_chameleon_raw_channel_b,C1_lower_chameleon_raw_channel_a,C1_lower_chameleon_raw_channel_b,C2_id,C2_legacy,C2_battery_mv,C2_upper_chameleon_ohms,C2_lower_chameleon_ohms,C2_upper_temperature_celcius,C2_lower_temperature_celcius,C2_smt_vwc_raw,C2_smt_temperature_raw,C2_upper_chameleon_centibar,C2_lower_chameleon_centibar,C2_smt_vwc_percentage,C2_smt_temperature_celcius,C2_upper_chameleon_raw_channel_a,C2_upper_chameleon_raw_channel_b,C2_lower_chameleon_raw_channel_a,C2_lower_chameleon_raw_channel_b,C3_id,C3_legacy,C3_battery_mv,C3_upper_chameleon_ohms,C3_lower_chameleon_ohms,C3_upper_temperature_celcius,C3_lower_temperature_celcius,C3_smt_vwc_raw,C3_smt_temperature_raw,C3_upper_chameleon_centibar,C3_lower_chameleon_centibar,C3_smt_vwc_percentage,C3_smt_temperature_celcius,C3_upper_chameleon_raw_channel_a,C3_upper_chameleon_raw_channel_b,C3_lower_chameleon_raw_channel_a,C3_lower_chameleon_raw_channel_b,C4_id,C4_legacy,C4_battery_mv,C4_upper_chameleon_ohms,C4_lower_chameleon_ohms,C4_upper_temperature_celcius,C4_lower_temperature_celcius,C4_smt_vwc_raw,C4_smt_temperature_raw,C4_upper_chameleon_centibar,C4_lower_chameleon_centibar,C4_smt_vwc_percentage,C4_smt_temperature_celcius,C4_upper_chameleon_raw_channel_a,C4_upper_chameleon_raw_channel_b,C4_lower_chameleon_raw_channel_a,C4_lower_chameleon_raw_channel_b,C5_id,C5_legacy,C5_battery_mv,C5_upper_chameleon_ohms,C5_lower_chameleon_ohms,C5_upper_temperature_celcius,C5_lower_temperature_celcius,C5_smt_vwc_raw,C5_smt_temperature_raw,C5_upper_chameleon_centibar,C5_lower_chameleon_centibar,C5_smt_vwc_percentage,C5_smt_temperature_celcius,C5_upper_chameleon_raw_channel_a,C5_upper_chameleon_raw_channel_b,C5_lower_chameleon_raw_channel_a,C5_lower_chameleon_raw_channel_b,group_C_mean_smt_vwc_percentage_rolling,group_C_median_smt_vwc_percentage_rolling,group_C_stddev_smt_vwc_percentage_rolling_stddev,group_C_mean_upper_chameleon_centibar_rolling,group_C_median_upper_chameleon_centibar_rolling,group_C_stddev_upper_chameleon_centibar_rolling_stddev,group_C_mean_lower_chameleon_centibar_rolling,group_C_median_lower_chameleon_centibar_rolling,group_C_stddev_lower_chameleon_centibar_rolling_stddev,P1_id,P1_legacy,P1_battery_mv,P1_upper_chameleon_ohms,P1_lower_chameleon_ohms,P1_upper_temperature_celcius,P1_lower_temperature_celcius,P1_smt_vwc_raw,P1_smt_temperature_raw,P1_upper_chameleon_centibar,P1_lower_chameleon_centibar,P1_smt_vwc_percentage,P1_smt_temperature_celcius,P1_upper_chameleon_raw_channel_a,P1_upper_chameleon_raw_channel_b,P1_lower_chameleon_raw_channel_a,P1_lower_chameleon_raw_channel_b,P2_id,P2_legacy,P2_battery_mv,P2_upper_chameleon_ohms,P2_lower_chameleon_ohms,P2_upper_temperature_celcius,P2_lower_temperature_celcius,P2_smt_vwc_raw,P2_smt_temperature_raw,P2_upper_chameleon_centibar,P2_lower_chameleon_centibar,P2_smt_vwc_percentage,P2_smt_temperature_celcius,P2_upper_chameleon_raw_channel_a,P2_upper_chameleon_raw_channel_b,P2_lower_chameleon_raw_channel_a,P2_lower_chameleon_raw_channel_b,P3_id,P3_legacy,P3_battery_mv,P3_upper_chameleon_ohms,P3_lower_chameleon_ohms,P3_upper_temperature_celcius,P3_lower_temperature_celcius,P3_smt_vwc_raw,P3_smt_temperature_raw,P3_upper_chameleon_centibar,P3_lower_chameleon_centibar,P3_smt_vwc_percentage,P3_smt_temperature_celcius,P3_upper_chameleon_raw_channel_a,P3_upper_chameleon_raw_channel_b,P3_lower_chameleon_raw_channel_a,P3_lower_chameleon_raw_channel_b,P4_id,P4_legacy,P4_battery_mv,P4_upper_chameleon_ohms,P4_lower_chameleon_ohms,P4_upper_temperature_celcius,P4_lower_temperature_celcius,P4_smt_vwc_raw,P4_smt_temperature_raw,P4_upper_chameleon_centibar,P4_lower_chameleon_centibar,P4_smt_vwc_percentage,P4_smt_temperature_celcius,P4_upper_chameleon_raw_channel_a,P4_upper_chameleon_raw_channel_b,P4_lower_chameleon_raw_channel_a,P4_lower_chameleon_raw_channel_b,P5_id,P5_legacy,P5_battery_mv,P5_upper_chameleon_ohms,P5_lower_chameleon_ohms,P5_upper_temperature_celcius,P5_lower_temperature_celcius,P5_smt_vwc_raw,P5_smt_temperature_raw,P5_upper_chameleon_centibar,P5_lower_chameleon_centibar,P5_smt_vwc_percentage,P5_smt_temperature_celcius,P5_upper_chameleon_raw_channel_a,P5_upper_chameleon_raw_channel_b,P5_lower_chameleon_raw_channel_a,P5_lower_chameleon_raw_channel_b,group_P_mean_smt_vwc_percentage_rolling,group_P_median_smt_vwc_percentage_rolling,group_P_stddev_smt_vwc_percentage_rolling_stddev,group_P_mean_upper_chameleon_centibar_rolling,group_P_median_upper_chameleon_centibar_rolling,group_P_stddev_upper_chameleon_centibar_rolling_stddev,group_P_mean_lower_chameleon_centibar_rolling,group_P_median_lower_chameleon_centibar_rolling,group_P_stddev_lower_chameleon_centibar_rolling_stddev,S1_id,S1_legacy,S1_battery_mv,S1_upper_chameleon_ohms,S1_lower_chameleon_ohms,S1_upper_temperature_celcius,S1_lower_temperature_celcius,S1_smt_vwc_raw,S1_smt_temperature_raw,S1_upper_chameleon_centibar,S1_lower_chameleon_centibar,S1_smt_vwc_percentage,S1_smt_temperature_celcius,S1_upper_chameleon_raw_channel_a,S1_upper_chameleon_raw_channel_b,S1_lower_chameleon_raw_channel_a,S1_lower_chameleon_raw_channel_b,S2_id,S2_legacy,S2_battery_mv,S2_upper_chameleon_ohms,S2_lower_chameleon_ohms,S2_upper_temperature_celcius,S2_lower_temperature_celcius,S2_smt_vwc_raw,S2_smt_temperature_raw,S2_upper_chameleon_centibar,S2_lower_chameleon_centibar,S2_smt_vwc_percentage,S2_smt_temperature_celcius,S2_upper_chameleon_raw_channel_a,S2_upper_chameleon_raw_channel_b,S2_lower_chameleon_raw_channel_a,S2_lower_chameleon_raw_channel_b,S3_id,S3_legacy,S3_battery_mv,S3_upper_chameleon_ohms,S3_lower_chameleon_ohms,S3_upper_temperature_celcius,S3_lower_temperature_celcius,S3_smt_vwc_raw,S3_smt_temperature_raw,S3_upper_chameleon_centibar,S3_lower_chameleon_centibar,S3_smt_vwc_percentage,S3_smt_temperature_celcius,S3_upper_chameleon_raw_channel_a,S3_upper_chameleon_raw_channel_b,S3_lower_chameleon_raw_channel_a,S3_lower_chameleon_raw_channel_b,S4_id,S4_legacy,S4_battery_mv,S4_upper_chameleon_ohms,S4_lower_chameleon_ohms,S4_upper_temperature_celcius,S4_lower_temperature_celcius,S4_smt_vwc_raw,S4_smt_temperature_raw,S4_upper_chameleon_centibar,S4_lower_chameleon_centibar,S4_smt_vwc_percentage,S4_smt_temperature_celcius,S4_upper_chameleon_raw_channel_a,S4_upper_chameleon_raw_channel_b,S4_lower_chameleon_raw_channel_a,S4_lower_chameleon_raw_channel_b,S5_id,S5_legacy,S5_battery_mv,S5_upper_chameleon_ohms,S5_lower_chameleon_ohms,S5_upper_temperature_celcius,S5_lower_temperature_celcius,S5_smt_vwc_raw,S5_smt_temperature_raw,S5_upper_chameleon_centibar,S5_lower_chameleon_centibar,S5_smt_vwc_percentage,S5_smt_temperature_celcius,S5_upper_chameleon_raw_channel_a,S5_upper_chameleon_raw_channel_b,S5_lower_chameleon_raw_channel_a,S5_lower_chameleon_raw_channel_b,group_S_mean_smt_vwc_percentage_rolling,group_S_median_smt_vwc_percentage_rolling,group_S_stddev_smt_vwc_percentage_rolling_stddev,group_S_mean_upper_chameleon_centibar_rolling,group_S_median_upper_chameleon_centibar_rolling,group_S_stddev_upper_chameleon_centibar_rolling_stddev,group_S_mean_lower_chameleon_centibar_rolling,group_S_median_lower_chameleon_centibar_rolling,group_S_stddev_lower_chameleon_centibar_rolling_stddev
2022-10-13 15:00:00+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4055.0,2949.367,2552.147,16.0625,16.3125,88.0,160.0,17.447095690699044,15.788771976603194,28.387096774193548,11.61290322580645,,,,,28.387096774193548,28.387096774193548,,17.447095690699044,17.447095690699044,,15.788771976603194,15.788771976603194,
2022-10-13 15:05:00+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,True,4085.0,1047.516,2583.026,15.9375,15.9375,58.0,159.0,9.34954229700287,15.83043451211347,18.70967741935484,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.548387096774192,23.548387096774192,6.842968850192393,13.398318993850957,13.398318993850957,5.7258349157027055,15.809603244358332,15.809603244358332,0.02945986138074196
2022-10-13 15:10:00+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3,True,4031.0,779.7682,10378.49,15.0625,15.6875,62.0,158.0,4.464407175543699,54.83453833740445,20.0,10.96774193548387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.774193548387096,20.0,4.450366040123628,10.833570090328884,10.711388747536395,5.417381445327655,25.6418759606012,15.97209676419858,19.46231050489805
2022-10-13 15:15:00+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,True,4091.0,1047.516,2567.568,15.875,15.9375,59.0,159.0,9.340724164239658,15.763958463066862,19.032258064516128,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.13364055299539,20.0,4.64752883853768,11.82844324252137,12.07323519806992,4.663353761977405,22.17927965734382,15.83043451211347,14.534742935610451
2022-10-13 15:20:00+11:00,C1,True,4038.0,1678.082,2645.241,16.4375,16.0,63.0,161.0,12.07323519806992,16.11375901628369,20.32258064516129,11.93548387096774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.161290322580644,20.161290322580644,0.2280989616730784,12.07323519806992,12.07323519806992,0.0,16.11375901628369,16.11375901628369,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.161290322580644,20.161290322580644,0.2280989616730784,12.07323519806992,12.07323519806992,0.0,16.11375901628369,16.11375901628369,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.782258064516128,20.161290322580644,4.416065579384786,11.859042236964937,12.07323519806992,4.318294017812168,21.421089577211305,15.97209676419858,13.62636224535736
2022-10-13 15:25:00+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,True,4091.0,1047.516,2567.568,15.875,15.9375,58.0,159.0,9.340724164239658,15.763958463066862,18.70967741935484,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.064516129032256,20.161290322580644,4.398338193762596,11.602105778105132,12.07323519806992,4.435238249430124,23.41890316769586,15.97209676419858,15.309939420879449
2022-10-13 15:30:00+11:00,C1,True,4041.0,1678.082,2645.241,16.375,16.0,63.0,161.0,12.061672060969562,16.11375901628369,20.32258064516129,11.93548387096774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.21505376344086,20.32258064516129,0.18624202231923268,12.069380819036468,12.07323519806992,0.006675980317568721,16.11375901628369,16.11375901628369,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.21505376344086,20.32258064516129,0.18624202231923268,12.069380819036468,12.07323519806992,0.006675980317568721,16.11375901628369,16.11375901628369,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.85359801488834,20.32258064516129,4.279204110873183,11.637457030633167,12.07323519806992,4.248329834043754,22.856969002202618,16.11375901628369,14.797513351830895
2022-10-13 15:35:00+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4053.0,2949.367,2552.147,16.0625,16.25,89.0,161.0,17.447095690699044,15.773514444362206,28.70967741935484,11.93548387096774,,,,,23.306451612903228,20.32258064516129,4.333480079694605,11.64369679222085,12.07323519806992,4.448050863671054,24.388529735868048,16.11375901628369,15.80286905928436
2022-10-13 15:40:00+11:00,C1,True,4032.0,1678.082,2660.891,16.375,15.9375,62.0,161.0,12.061672060969562,16.165676417696012,20.0,11.93548387096774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.161290322580644,20.161290322580644,0.18624202231923292,12.06745362951974,12.06745362951974,0.006675980317568892,16.126738366636772,16.11375901628369,0.0259587007061605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.161290322580644,20.161290322580644,0.18624202231923292,12.06745362951974,12.06745362951974,0.006675980317568892,16.126738366636772,16.11375901628369,0.0259587007061605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.885304659498207,20.161290322580644,4.254371669648775,11.538974716707934,12.06745362951974,4.215226828742734,23.456254816872125,16.11375901628369,15.090261586400151
2022-10-13 15:45:00+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3,True,4018.0,802.5344,10750.51,15.0,15.6875,62.0,159.0,4.900193742643198,56.95541010341695,20.0,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.967741935483872,20.161290322580644,4.2080199561511655,11.263937056239069,12.06745362951974,4.266848574663634,25.01899754450459,16.11375901628369,16.140108433605906
